/home/user/dataset/DFEW/image/01094 47 6 0.595,0.189,0.814,0.054,0.624,1.534,0.03,0.021,0.136,0.188,0.246,0.294,0.077,0.047,0.415,0.419,0.396, 0.255,0.277,0.404,0.383,0.106,0.957,0.0,0.0,0.0,0.0,0.064,0.021,0.149,0.0,0.0,0.0,0.0,0.298,
/home/user/dataset/DFEW/image/01096 87 6 0.245,0.148,1.884,0.086,0.203,0.814,0.058,1.108,0.191,1.058,0.144,0.477,0.127,0.09,0.788,0.365,0.173, 0.253,0.149,1.0,0.195,0.0,1.0,0.0,0.517,0.0,0.701,0.057,0.598,0.253,0.0,0.471,0.368,0.0,0.218,
/home/user/dataset/DFEW/image/01097 80 5 0.2,0.04,0.012,0.022,0.002,0.116,0.024,0.846,0.953,0.171,0.055,0.172,0.054,0.041,0.165,0.148,0.067, 0.212,0.288,0.0,1.0,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,
/home/user/dataset/DFEW/image/01098 54 2 0.066,0.029,0.0,0.04,0.008,0.074,0.036,0.015,0.004,0.009,0.055,0.482,0.129,0.053,0.452,0.514,0.079, 0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.056,0.056,0.0,0.426,0.241,0.0,0.0,
/home/user/dataset/DFEW/image/01101 52 6 0.136,0.064,2.214,0.027,1.034,1.901,0.048,2.164,0.0,0.059,0.515,0.564,0.182,0.092,0.405,0.528,0.192, 0.019,0.115,1.0,0.288,1.0,1.0,0.0,1.0,0.0,0.0,0.096,0.096,0.154,0.846,0.096,0.0,0.0,0.115,
/home/user/dataset/DFEW/image/01102 84 1 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01103 179 0 0.165,0.135,0.21,0.059,0.937,0.01,0.036,2.031,1.475,1.983,0.153,0.434,0.144,0.15,0.488,0.405,0.218, 0.045,0.363,0.335,0.966,0.156,0.0,0.0,0.966,0.067,0.816,0.089,0.078,0.073,0.045,0.168,0.112,0.0,0.425,
/home/user/dataset/DFEW/image/01105 110 0 0.098,0.033,0.44,0.038,0.702,1.317,0.068,0.604,0.602,0.021,0.099,0.562,0.048,0.092,0.675,0.583,0.073, 0.082,0.1,0.0,0.164,0.227,0.318,0.155,0.227,0.2,0.0,0.182,0.3,0.109,0.0,0.136,0.136,0.0,0.327,
/home/user/dataset/DFEW/image/01106 120 1 0.491,0.164,1.114,0.035,0.005,0.434,0.047,0.84,0.114,0.019,0.21,0.347,0.075,0.337,1.071,0.462,0.283, 0.225,0.358,1.0,0.0,0.0,0.0,0.05,0.083,0.0,0.042,0.342,0.025,0.0,0.0,0.267,0.175,0.0,0.067,
/home/user/dataset/DFEW/image/01107 40 3 0.002,0.0,0.253,0.0,0.0,0.04,0.011,0.0,0.0,0.005,0.041,0.134,0.014,0.002,0.042,0.014,0.0, 0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.075,0.0,0.0,0.025,0.0,
/home/user/dataset/DFEW/image/01108 46 2 0.043,0.052,0.0,0.037,0.0,0.0,0.038,0.0,0.0,0.058,0.127,0.192,0.132,0.029,0.298,0.279,0.08, 0.0,0.0,0.0,1.0,0.0,0.0,0.087,0.0,0.0,0.196,0.087,0.043,0.152,0.152,0.152,0.0,0.0,0.022,
/home/user/dataset/DFEW/image/01109 71 0 0.064,0.115,0.662,0.036,1.182,1.182,0.084,1.133,1.066,0.851,0.067,0.563,0.055,0.058,0.199,0.229,0.217, 0.028,0.028,0.155,0.0,0.704,1.0,0.0,0.648,0.69,0.915,0.0,0.113,0.014,0.127,0.0,0.0,0.0,0.394,
/home/user/dataset/DFEW/image/01110 48 5 0.082,0.118,2.108,0.035,0.053,1.049,0.024,1.076,0.206,0.49,0.163,0.49,0.078,0.128,0.471,0.404,0.346, 0.229,0.125,1.0,0.0,0.0,0.979,0.0,0.625,0.104,0.5,0.229,0.208,0.042,0.583,0.396,0.104,0.0,0.333,
/home/user/dataset/DFEW/image/01112 98 6 0.178,0.041,0.77,0.058,0.743,0.496,0.047,0.004,0.077,0.156,0.204,0.219,0.056,0.126,0.675,0.354,0.103, 0.337,0.133,0.643,0.0,0.541,0.204,0.245,0.184,0.0,0.367,0.347,0.112,0.051,0.0,0.224,0.153,0.031,0.01,
/home/user/dataset/DFEW/image/01114 48 6 0.183,0.058,1.309,0.046,0.001,2.501,0.029,0.779,0.038,0.0,0.08,0.435,0.15,0.268,0.878,0.397,0.507, 0.042,0.0,1.0,0.25,0.312,1.0,0.0,0.0,0.0,0.0,0.271,0.458,0.167,0.708,0.354,0.042,0.0,0.333,
/home/user/dataset/DFEW/image/01116 42 5 0.005,0.003,0.177,0.006,0.04,0.25,0.002,0.168,0.0,0.017,0.01,0.044,0.015,0.014,0.078,0.117,0.012, 0.0,0.024,0.143,0.071,0.0,0.119,0.0,0.024,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.0,0.0,0.024,
/home/user/dataset/DFEW/image/01118 118 5 0.062,0.045,0.953,0.039,0.363,0.878,0.097,0.01,0.336,0.0,1.199,1.399,0.147,0.077,0.388,0.821,0.133, 0.017,0.119,0.932,1.0,0.169,0.746,0.042,0.0,0.042,0.0,0.161,0.407,0.068,0.212,0.263,0.169,0.0,0.153,
/home/user/dataset/DFEW/image/01121 63 5 0.282,0.129,0.793,0.046,1.716,2.689,0.042,1.757,0.186,0.027,0.198,0.593,0.075,0.144,0.481,0.612,0.085, 0.19,0.095,0.206,0.127,1.0,0.571,0.0,1.0,0.0,0.016,0.27,0.397,0.19,0.429,0.286,0.175,0.0,0.159,
/home/user/dataset/DFEW/image/01122 53 0 0.396,0.202,0.35,0.019,1.756,0.542,0.068,2.722,2.836,2.202,0.177,0.575,0.077,0.462,0.659,0.258,0.213, 0.226,0.245,0.094,0.528,0.83,0.0,0.094,1.0,0.943,0.925,0.189,0.509,0.264,0.0,0.283,0.0,0.0,0.208,
/home/user/dataset/DFEW/image/01123 119 0 0.138,0.08,0.577,0.029,1.394,1.729,0.071,1.03,1.454,1.299,0.104,0.257,0.056,0.107,0.475,0.391,0.31, 0.235,0.126,0.025,0.487,1.0,1.0,0.067,0.824,1.0,1.0,0.168,0.059,0.008,0.017,0.21,0.218,0.0,0.176,
/home/user/dataset/DFEW/image/01124 36 1 0.039,0.056,0.633,0.016,0.062,0.011,0.03,0.781,0.096,0.024,0.098,0.241,0.053,0.148,0.147,0.153,0.191, 0.0,0.056,0.389,0.778,0.028,0.083,0.0,0.0,0.0,0.0,0.083,0.028,0.0,0.75,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01125 22 5 0.157,0.099,1.553,0.034,0.457,1.263,0.215,0.862,0.111,0.027,0.495,0.539,0.228,0.075,0.429,0.36,0.155, 0.591,0.636,0.818,0.0,0.227,0.727,0.273,0.273,0.0,0.0,0.318,0.909,0.545,0.045,0.545,0.0,0.0,0.273,
/home/user/dataset/DFEW/image/01126 59 1 0.165,0.041,0.783,0.028,0.0,0.277,0.016,0.0,0.0,1.486,0.051,0.134,0.053,0.023,0.198,0.078,0.117, 0.169,0.0,1.0,0.0,0.0,0.898,0.0,0.0,0.0,1.0,0.0,0.0,0.017,0.864,0.0,0.0,0.0,0.085,
/home/user/dataset/DFEW/image/01127 79 5 0.151,0.06,0.49,0.059,0.169,0.417,0.162,0.904,0.315,0.146,0.176,0.54,0.109,0.192,1.304,0.591,0.1, 0.228,0.38,0.025,0.0,0.0,0.0,0.063,0.177,0.025,0.304,0.127,0.329,0.025,0.076,0.405,0.215,0.0,0.316,
/home/user/dataset/DFEW/image/01128 80 6 0.079,0.064,0.001,0.03,0.0,0.089,0.025,0.006,0.376,1.064,0.129,0.195,0.077,0.059,0.191,0.191,0.062, 0.0,0.012,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.225,0.175,0.012,0.062,0.0,0.25,0.212,0.0,0.0,
/home/user/dataset/DFEW/image/01129 85 5 0.466,0.14,2.39,0.085,0.429,1.622,0.189,0.91,0.372,0.741,0.143,0.37,0.093,0.196,0.628,0.6,0.119, 0.529,0.541,1.0,0.0,0.0,0.941,0.247,0.788,0.0,0.447,0.129,0.106,0.165,0.035,0.329,0.141,0.0,0.447,
/home/user/dataset/DFEW/image/01130 184 5 0.155,0.099,1.105,0.045,0.3,1.444,0.087,1.681,0.0,0.358,0.178,1.26,0.218,0.148,0.646,0.731,0.112, 0.027,0.011,0.826,0.495,0.125,0.69,0.179,0.609,0.0,0.082,0.473,0.293,0.723,0.174,0.495,0.217,0.038,0.435,
/home/user/dataset/DFEW/image/01132 110 0 0.069,0.059,0.652,0.042,0.103,0.0,0.053,1.172,0.33,0.612,0.079,0.297,0.094,0.051,0.587,0.42,0.06, 0.1,0.236,0.8,0.0,0.064,0.0,0.036,0.191,0.145,0.809,0.0,0.0,0.009,0.0,0.436,0.118,0.0,0.0,
/home/user/dataset/DFEW/image/01134 48 5 0.046,0.027,0.002,0.018,0.0,0.023,0.045,0.045,0.0,0.013,0.458,0.182,0.076,0.026,0.099,0.241,0.081, 0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.229,0.021,0.042,0.0,0.0,0.0,0.0,0.0,0.021,
/home/user/dataset/DFEW/image/01137 86 5 0.059,0.039,1.189,0.044,0.007,0.551,0.033,1.198,0.798,0.031,0.119,0.465,0.078,0.068,0.258,0.402,0.153, 0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.128,0.0,0.0,0.291,0.0,0.0,0.047,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01140 48 0 0.177,0.055,0.0,0.045,0.373,0.056,0.056,1.028,1.322,0.508,0.086,0.281,0.082,0.072,0.382,0.255,0.113, 0.042,0.0,0.0,1.0,0.333,0.0,0.0,0.292,0.792,0.833,0.0,0.25,0.0,0.0,0.312,0.312,0.0,0.396,
/home/user/dataset/DFEW/image/01142 72 6 0.078,0.055,1.947,0.044,0.343,0.102,0.044,0.879,0.135,0.623,0.112,0.772,0.067,0.107,0.328,0.628,0.193, 0.028,0.0,0.972,1.0,0.014,0.681,0.0,0.486,0.0,0.347,0.111,0.458,0.0,0.0,0.278,0.125,0.0,0.167,
/home/user/dataset/DFEW/image/01143 88 5 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01145 95 1 0.312,0.174,1.836,0.033,0.336,0.738,0.104,0.577,0.54,0.572,0.41,0.659,0.245,0.079,0.459,0.55,0.303, 0.263,0.253,0.621,0.516,0.074,0.684,0.063,0.189,0.0,0.442,0.232,0.274,0.232,0.0,0.253,0.211,0.0,0.074,
/home/user/dataset/DFEW/image/01146 48 5 0.1,0.06,2.33,0.029,1.204,1.423,0.064,3.407,1.303,0.995,0.193,0.598,0.08,0.069,0.394,0.665,0.602, 0.333,0.479,1.0,0.0,0.417,1.0,0.0,1.0,0.0,0.896,0.229,0.229,0.188,0.479,0.396,0.396,0.0,0.354,
/home/user/dataset/DFEW/image/01148 99 2 0.071,0.025,1.669,0.028,0.011,1.432,0.018,0.0,0.0,0.0,0.055,0.171,0.037,0.027,0.124,0.147,0.089, 0.0,0.0,1.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01149 52 0 0.414,0.084,0.498,0.031,0.471,0.521,0.054,1.057,0.892,0.217,0.12,0.625,0.227,0.168,0.621,0.992,0.318, 0.0,0.346,0.423,0.769,0.365,0.615,0.077,0.462,0.654,0.115,0.385,0.288,0.404,0.212,0.327,0.231,0.0,0.231,
/home/user/dataset/DFEW/image/01153 61 5 0.108,0.084,1.153,0.033,1.029,1.177,0.104,2.148,0.106,1.444,0.075,1.213,0.154,0.204,0.829,0.195,0.15, 0.0,0.0,1.0,0.754,0.918,1.0,0.098,1.0,0.0,0.77,0.164,0.525,0.0,0.016,0.279,0.164,0.0,0.0,
/home/user/dataset/DFEW/image/01154 92 6 0.094,0.032,3.847,0.071,2.048,2.082,0.035,0.999,0.594,0.905,0.131,0.376,0.126,0.081,0.286,0.34,0.094, 0.011,0.033,1.0,0.054,1.0,1.0,0.0,0.88,0.75,1.0,0.011,0.174,0.065,0.283,0.076,0.076,0.0,0.0,
/home/user/dataset/DFEW/image/01157 86 0 0.688,0.477,0.32,0.061,0.542,0.768,0.144,1.053,0.59,0.903,0.238,0.838,0.171,0.943,0.577,0.712,0.388, 0.372,0.384,0.233,0.163,0.198,0.105,0.244,0.535,0.291,0.337,0.279,0.326,0.244,0.0,0.244,0.198,0.163,0.36,
/home/user/dataset/DFEW/image/01160 64 0 1.402,0.504,0.552,0.089,0.418,0.776,0.092,0.543,0.722,0.312,0.17,1.248,0.078,0.244,0.29,1.063,0.128, 0.328,0.328,0.438,0.031,0.156,0.125,0.047,0.484,0.0,0.062,0.094,0.359,0.125,0.219,0.188,0.328,0.297,0.234,
/home/user/dataset/DFEW/image/01161 66 1 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01162 96 5 0.053,0.032,0.367,0.033,0.315,0.053,0.046,1.059,0.061,0.017,0.433,0.411,0.193,0.11,1.11,0.717,0.111, 0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.76,0.0,0.0,0.292,0.24,0.26,0.021,0.219,0.229,0.0,0.115,
/home/user/dataset/DFEW/image/01163 96 2 0.303,0.058,1.666,0.048,0.069,0.56,0.062,0.519,0.0,0.349,0.204,0.335,0.076,0.098,0.753,1.357,0.221, 0.125,0.021,1.0,0.427,0.479,0.635,0.042,0.083,0.01,0.458,0.458,0.25,0.0,0.0,0.302,0.406,0.0,0.042,
/home/user/dataset/DFEW/image/01164 96 1 0.06,0.037,0.586,0.025,0.054,0.0,0.017,1.181,0.457,0.885,0.052,0.248,0.052,0.028,0.147,0.113,0.058, 0.0,0.0,0.875,0.708,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.854,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01165 48 5 0.051,0.029,0.21,0.013,0.202,1.407,0.026,2.348,0.091,0.315,0.101,0.238,0.044,0.1,0.151,0.165,0.097, 0.0,0.0,0.0,0.0,0.146,0.042,0.0,1.0,0.0,0.729,0.0,0.083,0.0,0.021,0.125,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01166 96 0 0.118,0.036,0.869,0.016,0.102,0.081,0.073,0.313,0.099,0.0,0.137,0.227,0.071,0.059,0.167,0.206,0.093, 0.167,0.219,0.5,0.0,0.01,0.0,0.156,0.0,0.0,0.0,0.031,0.052,0.062,0.0,0.188,0.052,0.0,0.0,
/home/user/dataset/DFEW/image/01167 144 0 0.272,0.096,0.633,0.109,1.063,1.002,0.082,0.632,0.952,1.213,0.273,0.672,0.117,0.353,0.526,0.419,0.331, 0.375,0.542,0.278,0.007,0.806,0.743,0.007,0.458,0.59,0.917,0.382,0.201,0.229,0.0,0.25,0.333,0.0,0.507,
/home/user/dataset/DFEW/image/01168 60 5 0.26,0.041,0.396,0.041,0.58,0.66,0.097,1.156,0.417,0.372,0.22,0.622,0.164,0.28,0.402,1.438,0.22, 0.217,0.117,0.0,0.967,0.617,0.683,0.35,0.617,0.15,0.1,0.233,0.367,0.533,0.35,0.533,0.267,0.0,0.417,
/home/user/dataset/DFEW/image/01169 72 6 0.159,0.19,1.557,0.021,0.609,0.0,0.062,2.074,0.0,1.335,0.407,1.137,0.152,0.111,0.389,0.364,0.115, 0.056,0.097,1.0,0.0,0.014,0.167,0.0,0.931,0.0,0.014,0.0,0.389,0.208,0.528,0.431,0.236,0.0,0.0,
/home/user/dataset/DFEW/image/01171 25 5 0.201,0.071,0.383,0.03,0.087,0.53,0.037,0.937,0.0,1.253,0.401,0.598,0.163,0.088,0.903,0.374,0.049, 0.2,0.4,0.52,0.72,0.0,0.0,0.04,0.4,0.0,0.08,0.36,0.0,0.16,0.0,0.52,0.16,0.0,0.04,
/home/user/dataset/DFEW/image/01172 47 0 0.254,0.034,0.019,0.051,3.796,4.799,0.057,2.192,1.402,0.39,0.179,0.694,0.066,0.158,0.273,0.722,0.107, 0.255,0.021,1.0,0.0,1.0,1.0,0.0,1.0,0.957,0.0,0.404,0.021,0.0,0.596,0.34,0.0,0.0,0.213,
/home/user/dataset/DFEW/image/01174 191 5 0.064,0.107,0.454,0.082,0.002,0.001,0.028,0.0,0.0,0.0,0.093,1.003,0.189,0.266,0.182,0.347,0.06, 0.068,0.246,0.812,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.031,0.079,0.136,0.0,0.194,0.246,0.105,0.136,
/home/user/dataset/DFEW/image/01175 58 3 0.254,0.092,2.993,0.066,0.232,2.1,0.085,1.152,0.643,1.633,0.339,0.406,0.119,0.137,0.629,0.823,0.278, 0.069,0.207,0.948,0.172,0.0,0.828,0.172,0.793,0.138,0.759,0.414,0.0,0.138,0.017,0.379,0.379,0.0,0.552,
/home/user/dataset/DFEW/image/01176 95 3 0.307,0.12,1.744,0.191,0.038,0.232,0.11,0.47,0.041,0.291,0.633,1.74,0.366,0.187,0.664,0.997,0.294, 0.168,0.326,0.8,0.442,0.0,0.095,0.221,0.021,0.0,0.126,0.537,0.558,0.211,0.032,0.253,0.326,0.232,0.558,
/home/user/dataset/DFEW/image/01177 47 5 0.141,0.05,1.319,0.058,0.014,0.287,0.075,0.736,0.001,0.131,0.109,0.49,0.084,0.134,0.846,0.549,0.083, 0.0,0.0,1.0,0.021,0.0,0.106,0.0,0.128,0.0,0.021,0.0,0.0,0.043,0.021,0.149,0.128,0.021,0.0,
/home/user/dataset/DFEW/image/01179 48 6 0.081,0.077,0.575,0.044,0.133,0.034,0.156,0.743,0.567,0.475,0.339,0.45,0.102,0.065,0.555,0.372,0.154, 0.0,0.104,0.729,1.0,0.042,0.188,0.167,0.0,0.0,0.0,0.104,0.021,0.0,0.0,0.458,0.396,0.083,0.083,
/home/user/dataset/DFEW/image/01180 116 1 0.178,0.062,0.096,0.065,0.122,1.516,0.048,0.386,0.0,0.0,0.071,0.861,0.171,0.066,0.207,1.009,0.076, 0.0,0.302,0.802,0.0,0.871,1.0,0.0,1.0,0.0,0.017,0.353,0.474,0.405,0.0,0.095,0.448,0.0,0.0,
/home/user/dataset/DFEW/image/01181 164 3 0.188,0.13,1.707,0.108,0.257,0.031,0.068,1.229,0.431,1.067,0.529,0.459,0.117,0.114,0.696,0.376,0.21, 0.183,0.329,0.701,0.494,0.0,0.012,0.043,0.689,0.0,0.238,0.195,0.238,0.341,0.03,0.293,0.213,0.0,0.274,
/home/user/dataset/DFEW/image/01183 72 3 0.282,0.174,1.147,0.031,0.0,0.228,0.046,1.0,0.008,0.83,0.307,0.44,0.131,0.116,0.368,0.752,0.137, 0.361,0.347,1.0,0.847,0.0,0.236,0.111,0.0,0.0,0.056,0.264,0.097,0.056,0.111,0.028,0.097,0.0,0.222,
/home/user/dataset/DFEW/image/01184 60 3 0.095,0.1,0.639,0.252,0.0,0.0,0.026,0.832,0.061,0.714,0.086,0.478,0.185,0.262,0.175,0.236,0.062, 0.017,0.017,0.917,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.083,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01186 50 1 0.115,0.037,2.315,0.03,0.677,1.295,0.026,0.506,0.08,0.331,0.228,0.189,0.118,0.123,0.187,0.198,0.118, 0.0,0.12,0.76,0.0,0.12,0.76,0.0,0.0,0.0,0.0,0.02,0.28,0.16,0.6,0.0,0.0,0.02,0.24,
/home/user/dataset/DFEW/image/01187 88 2 0.256,0.043,0.645,0.049,0.0,0.014,0.036,0.04,0.0,0.61,0.279,0.402,0.109,0.08,0.523,0.425,0.196, 0.227,0.159,0.489,0.409,0.0,0.0,0.0,0.0,0.0,0.273,0.239,0.0,0.25,0.0,0.352,0.057,0.0,0.182,
/home/user/dataset/DFEW/image/01188 93 5 0.271,0.091,0.056,0.102,1.615,0.615,0.123,2.123,1.931,0.787,0.339,0.965,0.158,0.348,1.783,0.669,0.122, 0.086,0.161,0.0,0.892,0.828,0.183,0.0,0.914,0.624,0.172,0.151,0.366,0.269,0.0,0.237,0.29,0.065,0.108,
/home/user/dataset/DFEW/image/01189 78 1 0.081,0.034,2.489,0.025,0.137,1.376,0.031,1.755,0.494,1.884,0.09,0.167,0.071,0.043,0.346,0.524,0.158, 0.295,0.051,1.0,0.0,0.0,1.0,0.0,0.359,0.064,0.91,0.0,0.115,0.0,0.974,0.295,0.295,0.0,0.0,
/home/user/dataset/DFEW/image/01190 67 3 0.29,0.12,0.961,0.037,1.693,2.478,0.045,1.58,0.577,0.021,0.218,0.442,0.168,0.057,0.448,0.49,0.113, 0.179,0.224,0.701,0.134,1.0,1.0,0.0,1.0,0.612,0.0,0.194,0.254,0.104,0.104,0.269,0.119,0.0,0.03,
/home/user/dataset/DFEW/image/01192 49 6 0.14,0.037,1.624,0.029,0.0,0.026,0.044,0.0,0.0,0.023,0.114,0.219,0.082,0.047,0.186,0.243,0.059, 0.02,0.0,1.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01193 48 5 0.201,0.12,0.828,0.04,0.481,0.015,0.151,1.086,0.231,0.09,0.515,0.604,0.322,0.164,0.604,0.697,0.16, 0.333,0.0,0.125,0.604,0.042,0.021,0.021,0.0,0.0,0.0,0.396,0.604,0.542,0.0,0.396,0.333,0.104,0.167,
/home/user/dataset/DFEW/image/01194 48 1 0.185,0.032,0.621,0.02,0.0,0.0,0.035,0.007,0.069,0.408,0.074,0.428,0.039,0.05,0.723,0.244,0.077, 0.292,0.25,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.0,0.208,0.0,0.0,0.146,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01195 150 5 0.187,0.067,0.278,0.04,0.05,0.0,0.058,1.444,0.349,1.31,0.123,0.393,0.065,0.077,0.517,0.227,0.092, 0.053,0.113,1.0,1.0,0.0,0.0,0.0,0.473,0.0,0.893,0.0,0.207,0.053,0.0,0.34,0.207,0.0,0.093,
/home/user/dataset/DFEW/image/01196 299 1 0.196,0.049,1.176,0.032,1.842,1.792,0.177,0.654,1.239,1.176,0.151,0.69,0.112,0.148,0.582,0.346,0.23, 0.184,0.127,0.829,0.274,1.0,0.92,0.244,0.538,0.893,0.796,0.157,0.395,0.14,0.903,0.314,0.13,0.0,0.087,
/home/user/dataset/DFEW/image/01198 307 3 0.17,0.113,0.198,0.064,0.015,0.066,0.085,1.14,0.084,0.135,0.394,0.83,0.244,0.153,0.675,0.602,0.171, 0.192,0.182,0.316,0.205,0.0,0.143,0.016,0.225,0.0,0.0,0.492,0.443,0.189,0.0,0.368,0.055,0.026,0.147,
/home/user/dataset/DFEW/image/01201 72 6 0.057,0.031,0.397,0.046,0.326,0.022,0.043,0.914,0.0,0.0,0.087,0.838,0.08,0.062,0.516,0.691,0.13, 0.0,0.0,0.583,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.389,0.0,0.083,0.014,0.139,0.0,0.097,
/home/user/dataset/DFEW/image/01202 63 2 0.286,0.074,0.727,0.087,0.047,0.184,0.119,0.513,0.043,0.102,0.127,1.238,0.334,0.264,1.139,0.644,0.355, 0.397,0.349,0.46,0.413,0.0,0.095,0.127,0.0,0.0,0.0,0.143,1.0,0.413,0.0,0.254,0.317,0.381,0.095,
/home/user/dataset/DFEW/image/01205 72 2 0.06,0.045,0.419,0.042,0.013,0.119,0.049,0.242,0.0,0.027,0.138,0.243,0.176,0.042,0.381,0.205,0.164, 0.056,0.083,0.014,0.694,0.0,0.028,0.0,0.0,0.0,0.0,0.097,0.153,0.056,0.014,0.333,0.083,0.0,0.111,
/home/user/dataset/DFEW/image/01206 71 6 0.202,0.139,0.238,0.073,0.0,0.0,0.037,0.0,0.0,0.0,0.157,0.159,0.059,0.043,0.165,0.423,0.234, 0.239,0.282,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.07,0.0,0.014,0.0,0.099,0.0,0.085,
/home/user/dataset/DFEW/image/01207 69 1 0.163,0.071,2.134,0.023,0.594,0.0,0.06,1.982,1.156,0.639,0.26,0.405,0.12,0.075,0.428,1.092,0.112, 0.232,0.304,1.0,0.638,0.87,1.0,0.0,0.942,0.841,0.0,0.072,0.29,0.0,0.0,0.391,0.333,0.0,0.0,
/home/user/dataset/DFEW/image/01208 93 0 0.11,0.052,0.006,0.035,1.063,0.0,0.134,1.23,1.619,1.023,0.113,0.407,0.094,0.081,0.672,0.437,0.33, 0.0,0.183,0.0,0.204,0.473,0.376,0.118,0.731,0.634,0.43,0.29,0.323,0.0,0.0,0.355,0.129,0.0,0.409,
/home/user/dataset/DFEW/image/01209 48 2 0.622,0.164,1.397,0.192,1.285,1.023,0.309,1.119,0.734,1.043,0.097,0.666,0.196,0.07,0.639,0.921,0.087, 0.292,0.479,0.583,0.354,0.646,0.521,0.208,0.667,0.271,0.625,0.125,0.333,0.083,0.0,0.167,0.354,0.0,0.0,
/home/user/dataset/DFEW/image/01210 48 1 0.055,0.036,0.0,0.029,0.0,0.0,0.023,0.023,0.043,0.002,0.059,0.148,0.035,0.019,0.104,0.105,0.122, 0.0,0.0,0.688,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01213 96 1 0.163,0.07,0.085,0.104,0.0,0.0,0.034,0.121,0.004,0.0,0.146,0.299,0.066,0.06,0.283,0.381,0.138, 0.312,0.021,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.083,0.0,0.0,0.0,0.188,0.104,0.0,0.135,
/home/user/dataset/DFEW/image/01214 48 0 0.07,0.029,0.004,0.02,0.053,0.157,0.068,0.621,0.733,1.565,0.079,0.297,0.029,0.115,0.491,0.346,0.1, 0.0,0.0,0.0,0.042,0.0,0.396,0.0,0.521,0.729,1.0,0.042,0.271,0.0,0.188,0.083,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01215 114 2 0.457,0.077,0.335,0.047,0.0,0.0,0.061,0.251,0.199,0.34,0.225,1.082,0.073,0.067,0.252,0.415,0.22, 0.43,0.465,0.675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.465,0.0,0.333,0.439,0.447,0.0,0.0,
/home/user/dataset/DFEW/image/01216 96 1 0.132,0.092,0.409,0.028,0.074,0.0,0.061,0.235,0.003,0.117,0.167,0.634,0.084,0.056,0.677,0.375,0.142, 0.219,0.354,0.708,0.385,0.0,0.302,0.156,0.135,0.198,0.5,0.583,0.219,0.427,0.365,0.094,0.229,0.219,0.021,
