/home/user/dataset/DFEW/image/01444 95 5 0.119,0.125,0.562,0.068,0.001,0.0,0.06,0.263,0.016,0.014,0.26,0.317,0.1,0.089,0.466,0.42,0.094, 0.063,0.232,0.442,1.0,0.0,0.0,0.0,0.011,0.0,0.021,0.095,0.189,0.063,0.0,0.221,0.105,0.0,0.211,
/home/user/dataset/DFEW/image/01445 68 1 0.104,0.052,0.533,0.024,0.026,0.636,0.104,0.31,0.172,0.22,0.532,0.311,0.154,0.096,0.466,0.338,0.139, 0.412,0.0,0.618,1.0,0.0,0.0,0.059,0.0,0.0,0.088,0.088,0.985,0.162,0.015,0.456,0.162,0.0,0.118,
/home/user/dataset/DFEW/image/01446 71 0 0.146,0.042,0.024,0.066,0.328,0.497,0.061,0.352,1.19,0.117,0.116,0.317,0.126,0.167,0.338,0.684,0.244, 0.085,0.197,0.056,0.662,0.817,0.437,0.0,0.507,0.761,0.07,0.07,0.127,0.155,0.07,0.141,0.225,0.0,0.155,
/home/user/dataset/DFEW/image/01448 41 5 0.09,0.048,1.027,0.065,0.466,0.773,0.14,1.271,0.196,0.743,0.234,0.763,0.15,0.225,0.618,0.341,0.138, 0.122,0.024,0.976,1.0,0.024,0.0,0.049,0.659,0.0,0.122,0.171,0.317,0.171,0.0,0.512,0.39,0.0,0.0,
/home/user/dataset/DFEW/image/01449 48 0 0.227,0.025,0.063,0.028,0.784,1.474,0.077,0.862,0.682,0.853,0.064,0.212,0.019,0.181,0.097,0.376,0.167, 0.146,0.021,0.042,0.0,0.5,0.5,0.0,0.5,0.312,0.5,0.125,0.146,0.0,0.229,0.083,0.146,0.0,0.104,
/home/user/dataset/DFEW/image/01450 72 5 0.074,0.03,0.412,0.038,0.389,1.621,0.043,0.532,0.203,0.745,0.1,0.272,0.541,0.024,0.198,0.153,0.167, 0.069,0.0,0.903,0.847,0.181,0.333,0.069,0.333,0.0,0.347,0.319,0.0,0.319,0.389,0.097,0.0,0.0,0.028,
/home/user/dataset/DFEW/image/01451 48 1 0.119,0.037,3.031,0.025,0.524,0.701,0.055,0.0,0.0,0.583,0.222,0.197,0.05,0.044,0.123,0.151,0.061, 0.0,0.0,1.0,0.0,0.979,1.0,0.0,0.021,0.0,1.0,0.188,0.146,0.0,0.0,0.0,0.0,0.0,0.25,
/home/user/dataset/DFEW/image/01452 48 0 0.257,0.09,0.383,0.068,1.494,1.158,0.125,2.316,2.907,1.639,0.165,0.851,0.098,0.071,0.3,0.282,0.226, 0.042,0.021,0.396,0.375,0.604,0.104,0.167,1.0,1.0,0.479,0.5,0.333,0.229,0.396,0.292,0.25,0.0,0.062,
/home/user/dataset/DFEW/image/01456 48 0 0.286,0.09,1.198,0.061,0.788,1.683,0.023,2.323,0.407,0.039,0.513,0.841,0.042,0.18,1.296,0.456,0.077, 0.146,0.104,1.0,0.375,0.625,0.688,0.0,0.729,0.0,0.0,0.354,0.354,0.0,0.0,0.146,0.0,0.0,0.021,
/home/user/dataset/DFEW/image/01460 96 0 0.162,0.04,1.409,0.063,0.603,1.817,0.028,0.656,0.531,0.546,0.051,0.208,0.064,0.036,0.411,0.419,0.194, 0.052,0.021,1.0,0.0,0.771,1.0,0.0,0.594,0.344,1.0,0.052,0.083,0.0,0.0,0.115,0.052,0.0,0.24,
/home/user/dataset/DFEW/image/01461 71 6 0.088,0.038,0.431,0.047,0.0,0.138,0.063,0.0,0.0,0.0,0.128,0.137,0.061,0.023,0.125,0.359,0.087, 0.0,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.099,0.0,0.0,0.056,0.014,0.0,0.0,0.07,
/home/user/dataset/DFEW/image/01462 103 6 0.133,0.086,0.027,0.061,1.709,1.681,0.076,1.664,0.121,0.122,0.096,0.603,0.118,0.094,0.958,0.383,0.161, 0.175,0.049,0.417,0.01,0.971,1.0,0.058,0.932,0.0,0.0,0.204,0.359,0.107,0.0,0.291,0.068,0.0,0.262,
/home/user/dataset/DFEW/image/01464 69 2 0.066,0.035,0.571,0.019,0.0,0.0,0.023,0.0,0.0,0.0,0.093,0.192,0.05,0.031,0.136,0.124,0.176, 0.0,0.0,1.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.145,
/home/user/dataset/DFEW/image/01465 58 2 0.097,0.058,0.186,0.065,0.009,0.137,0.205,1.702,0.321,0.751,0.201,2.462,0.094,0.282,0.402,0.566,0.343, 0.241,0.0,1.0,0.569,0.0,0.966,0.172,0.707,0.0,0.0,0.483,0.448,0.19,0.0,0.121,0.086,0.0,0.31,
/home/user/dataset/DFEW/image/01466 36 5 0.17,0.043,0.809,0.037,0.932,3.42,0.176,1.505,0.0,0.118,0.396,1.77,0.367,0.452,1.977,1.567,0.367, 0.167,0.194,0.75,0.444,0.333,0.583,0.0,1.0,0.0,0.0,0.389,0.389,0.278,0.333,0.5,0.417,0.028,0.306,
/home/user/dataset/DFEW/image/01467 71 6 0.364,0.061,0.408,0.07,0.0,0.0,0.066,0.045,0.038,0.0,0.163,0.488,0.074,0.1,0.451,0.743,0.249, 0.296,0.437,0.873,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.225,0.099,0.0,0.0,0.127,0.296,0.0,0.394,
/home/user/dataset/DFEW/image/01468 197 1 0.079,0.051,1.474,0.028,0.832,1.471,0.035,1.944,1.3,1.501,0.207,0.32,0.119,0.109,0.95,0.264,0.243, 0.0,0.178,0.563,0.081,1.0,1.0,0.0,1.0,0.827,0.726,0.142,0.208,0.086,0.254,0.447,0.036,0.0,0.183,
/home/user/dataset/DFEW/image/01469 31 0 0.046,0.04,0.466,0.021,0.271,1.984,0.037,0.328,0.258,0.729,0.215,0.221,0.066,0.027,0.237,0.241,0.077, 0.0,0.065,0.0,0.0,0.774,1.0,0.0,0.0,0.226,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01470 62 5 0.194,0.069,1.927,0.047,1.296,2.282,0.099,1.553,0.699,0.986,0.118,0.574,0.103,0.222,0.513,0.428,0.116, 0.226,0.29,0.806,0.0,0.645,0.806,0.065,0.806,0.21,0.565,0.355,0.048,0.016,0.5,0.145,0.194,0.0,0.516,
/home/user/dataset/DFEW/image/01471 36 5 0.23,0.041,0.1,0.028,0.109,0.602,0.111,0.667,0.019,0.764,0.219,0.308,0.068,0.207,1.008,0.823,0.172, 0.0,0.0,0.0,0.0,0.028,0.25,0.056,0.222,0.0,0.806,0.361,0.0,0.333,0.0,0.222,0.194,0.0,0.111,
/home/user/dataset/DFEW/image/01472 46 1 0.075,0.028,0.0,0.021,0.0,0.0,0.024,0.928,0.35,1.136,0.079,0.172,0.027,0.037,0.125,0.178,0.056, 0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.065,0.0,0.0,0.022,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01473 36 0 0.689,0.07,0.304,0.085,1.209,0.676,0.146,0.461,2.247,0.427,0.12,0.953,0.164,0.195,0.862,0.98,0.331, 0.194,0.278,0.361,0.0,1.0,0.278,0.139,1.0,0.889,0.75,0.306,0.139,0.139,0.0,0.417,0.5,0.0,0.111,
/home/user/dataset/DFEW/image/01474 23 5 0.317,0.116,0.397,0.04,0.053,0.0,0.047,1.623,0.013,0.055,0.34,0.502,0.126,0.094,0.344,0.323,0.301, 0.174,0.217,0.217,0.783,0.0,0.13,0.0,0.391,0.0,0.0,0.217,0.522,0.261,0.174,0.13,0.0,0.0,0.261,
/home/user/dataset/DFEW/image/01475 286 1 0.062,0.045,0.488,0.025,0.053,0.238,0.034,0.482,0.267,1.041,0.075,0.399,0.071,0.083,0.603,0.263,0.083, 0.0,0.0,0.0,0.524,0.0,0.881,0.0,0.427,0.0,0.566,0.024,0.325,0.035,0.0,0.413,0.059,0.0,0.017,
/home/user/dataset/DFEW/image/01476 119 1 0.272,0.096,2.131,0.046,0.383,0.0,0.05,1.863,0.0,0.249,0.193,0.589,0.124,0.174,0.436,0.353,0.11, 0.277,0.252,1.0,0.0,0.0,0.79,0.0,0.261,0.0,0.0,0.109,0.244,0.0,0.227,0.151,0.193,0.0,0.185,
/home/user/dataset/DFEW/image/01477 168 1 0.236,0.113,2.212,0.087,1.694,1.751,0.184,1.63,1.12,1.531,0.321,1.882,0.171,0.128,0.675,0.614,0.132, 0.31,0.167,0.792,0.0,0.786,0.762,0.131,0.601,0.345,0.369,0.548,0.345,0.131,0.274,0.25,0.256,0.065,0.149,
/home/user/dataset/DFEW/image/01478 120 6 0.197,0.152,0.877,0.092,0.871,0.137,0.066,0.543,0.006,0.264,0.758,0.759,0.202,0.148,0.744,0.669,0.209, 0.267,0.417,0.725,0.508,0.508,0.108,0.017,0.0,0.0,0.275,0.217,0.275,0.317,0.05,0.375,0.042,0.0,0.317,
/home/user/dataset/DFEW/image/01479 72 5 0.177,0.113,1.893,0.034,0.456,0.61,0.089,0.782,0.0,0.291,0.451,0.898,0.298,0.284,0.564,0.912,0.669, 0.0,0.0,1.0,0.0,0.208,0.694,0.056,0.361,0.0,0.056,0.431,0.458,0.181,0.0,0.319,0.222,0.0,0.306,
/home/user/dataset/DFEW/image/01481 56 0 0.314,0.091,0.018,0.065,0.893,0.256,0.12,1.637,0.333,1.313,0.097,0.436,0.096,0.162,0.354,0.342,0.126, 0.321,0.25,0.0,0.857,0.143,0.214,0.286,0.875,0.161,0.875,0.125,0.304,0.0,0.893,0.393,0.143,0.018,0.0,
/home/user/dataset/DFEW/image/01482 48 1 0.044,0.074,0.832,0.089,0.0,1.492,0.021,0.0,0.0,0.0,0.066,0.367,0.05,0.151,0.392,0.39,0.083, 0.0,0.0,1.0,0.979,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.146,0.042,0.0,0.0,
/home/user/dataset/DFEW/image/01483 57 1 0.107,0.039,0.824,0.068,0.411,1.624,0.056,1.992,0.003,0.0,0.216,0.284,0.066,0.152,0.199,0.649,0.265, 0.14,0.228,1.0,0.0,0.105,0.737,0.0,0.667,0.0,0.0,0.351,0.263,0.07,0.0,0.368,0.14,0.0,0.386,
/home/user/dataset/DFEW/image/01486 68 6 0.38,0.147,1.226,0.123,0.023,1.241,0.054,0.214,0.059,0.356,0.151,0.334,0.21,0.128,0.485,0.228,0.311, 0.029,0.059,0.632,0.471,0.0,0.926,0.0,0.059,0.0,0.515,0.206,0.015,0.191,0.0,0.088,0.0,0.0,0.294,
/home/user/dataset/DFEW/image/01487 100 5 0.563,0.161,1.367,0.091,0.445,0.088,0.129,0.669,0.029,0.007,0.305,0.781,0.13,0.216,0.918,0.666,0.24, 0.36,0.48,0.7,0.0,0.27,0.06,0.21,0.04,0.0,0.05,0.47,0.32,0.25,0.0,0.39,0.26,0.06,0.23,
/home/user/dataset/DFEW/image/01488 48 3 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01489 77 2 0.179,0.036,0.341,0.104,0.192,0.971,0.097,1.448,0.921,0.057,0.126,0.405,0.097,0.169,0.486,0.342,0.608, 0.0,0.0,0.584,0.0,0.143,0.117,0.0,0.792,0.195,0.039,0.169,0.364,0.234,0.0,0.195,0.052,0.065,0.169,
/home/user/dataset/DFEW/image/01490 95 1 0.247,0.133,0.939,0.14,0.584,0.273,0.045,1.43,1.437,0.372,0.299,0.63,0.511,0.344,0.55,0.789,0.193, 0.232,0.316,0.158,0.621,0.011,0.0,0.0,1.0,0.442,0.0,0.463,0.4,0.453,0.0,0.189,0.316,0.0,0.484,
/home/user/dataset/DFEW/image/01491 56 1 0.072,0.037,0.866,0.034,0.0,0.0,0.028,0.0,0.802,0.725,0.065,0.182,0.067,0.046,0.087,0.133,0.131, 0.018,0.0,1.0,0.857,0.0,0.0,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.821,0.036,0.0,0.0,0.018,
/home/user/dataset/DFEW/image/01493 53 4 0.362,0.177,0.88,0.045,0.809,1.259,0.046,0.916,0.0,0.159,0.19,0.801,0.212,0.114,0.931,0.768,0.162, 0.132,0.132,0.849,0.0,0.849,0.906,0.094,0.264,0.0,0.34,0.415,0.472,0.358,0.0,0.283,0.453,0.226,0.189,
/home/user/dataset/DFEW/image/01494 48 5 0.078,0.046,1.757,0.025,0.0,0.0,0.094,0.244,0.0,0.042,0.096,0.199,0.073,0.093,0.185,0.262,0.074, 0.0,0.146,1.0,0.917,0.0,0.0,0.021,0.0,0.0,0.792,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.104,
/home/user/dataset/DFEW/image/01495 124 6 0.38,0.112,1.791,0.087,0.188,0.005,0.051,0.713,0.003,0.303,0.386,0.494,0.105,0.117,0.447,0.517,0.133, 0.339,0.387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.476,0.282,0.0,1.0,0.403,0.274,0.0,0.065,
/home/user/dataset/DFEW/image/01496 73 5 0.347,0.234,1.251,0.299,0.665,2.298,0.089,1.676,0.924,0.604,0.379,0.806,0.154,0.202,1.056,0.796,0.226, 0.274,0.274,0.767,0.055,0.466,0.808,0.151,0.685,0.342,0.082,0.37,0.301,0.301,0.11,0.301,0.11,0.151,0.274,
/home/user/dataset/DFEW/image/01497 47 3 0.156,0.055,1.049,0.029,0.206,0.357,0.037,1.711,0.0,0.0,0.141,0.302,0.074,0.041,0.401,0.265,0.124, 0.043,0.064,0.404,1.0,0.0,0.0,0.0,0.979,0.0,0.0,0.298,0.255,0.191,0.277,0.319,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01498 74 5 0.139,0.144,0.596,0.073,0.405,0.431,0.047,2.261,0.039,0.464,0.274,0.81,0.067,0.096,0.341,0.452,0.139, 0.095,0.162,0.892,0.473,0.027,0.041,0.0,1.0,0.0,0.122,0.135,0.419,0.068,0.0,0.122,0.081,0.0,0.0,
/home/user/dataset/DFEW/image/01499 47 5 0.077,0.092,0.248,0.03,0.878,1.039,0.14,2.079,0.629,0.012,1.437,0.579,0.346,0.113,0.672,1.104,0.118, 0.0,0.0,0.0,0.617,0.0,0.66,0.234,0.319,0.0,0.0,0.128,0.362,0.213,0.532,0.319,0.149,0.0,0.468,
/home/user/dataset/DFEW/image/01500 120 5 0.093,0.041,0.0,0.022,0.0,0.0,0.045,0.523,0.061,0.22,0.324,0.311,0.069,0.053,0.369,0.267,0.081, 0.092,0.075,0.692,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.058,0.108,0.175,0.0,0.0,0.042,
/home/user/dataset/DFEW/image/01502 62 5 0.19,0.059,0.84,0.077,0.351,1.722,0.106,0.31,0.062,0.37,0.313,1.14,0.179,0.699,0.603,0.53,0.17, 0.242,0.016,0.419,0.403,0.161,1.0,0.081,0.0,0.0,0.565,0.242,0.532,0.0,0.597,0.484,0.452,0.226,0.274,
/home/user/dataset/DFEW/image/01503 29 3 0.297,0.123,0.519,0.188,0.0,0.013,0.103,0.956,0.052,0.627,0.365,0.82,0.14,0.423,1.038,0.673,0.232, 0.276,0.724,0.241,0.31,0.0,0.069,0.069,0.0,0.034,0.345,0.517,0.276,0.138,0.069,0.276,0.31,0.0,0.483,
/home/user/dataset/DFEW/image/01506 142 6 0.064,0.062,2.026,0.036,0.003,0.0,0.036,0.713,0.0,1.775,0.113,0.343,0.092,0.049,0.24,0.348,0.099, 0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.035,0.0,0.683,0.19,0.099,0.0,0.106,
/home/user/dataset/DFEW/image/01507 61 3 0.108,0.073,0.666,0.097,0.23,0.736,0.087,0.231,0.0,0.0,1.075,0.587,0.328,0.12,1.024,0.965,0.144, 0.016,0.049,0.934,1.0,0.016,0.0,0.0,0.0,0.0,0.0,0.148,0.475,0.098,0.689,0.279,0.115,0.0,0.098,
/home/user/dataset/DFEW/image/01508 74 1 0.406,0.073,0.152,0.057,0.18,0.163,0.14,0.013,0.0,0.146,0.405,0.73,0.151,0.098,0.365,0.32,0.303, 0.311,0.108,0.189,0.338,0.0,0.0,0.176,0.0,0.0,0.122,0.486,0.351,0.054,0.0,0.405,0.135,0.027,0.405,
/home/user/dataset/DFEW/image/01509 60 0 0.075,0.037,0.0,0.033,0.048,0.004,0.022,0.073,0.418,0.07,0.338,0.507,0.201,0.072,0.539,0.359,0.064, 0.0,0.067,0.6,1.0,0.067,0.233,0.0,0.0,0.517,0.017,0.1,0.267,0.15,0.183,0.217,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01513 95 5 0.142,0.085,1.616,0.061,0.053,0.084,0.035,0.092,0.0,0.027,0.238,1.997,0.162,0.077,0.61,1.438,0.769, 0.168,0.011,1.0,0.042,0.0,0.0,0.095,0.0,0.0,0.0,0.474,0.453,0.2,0.232,0.305,0.074,0.0,0.168,
/home/user/dataset/DFEW/image/01514 48 6 0.085,0.034,0.17,0.04,0.113,0.082,0.039,0.094,0.317,0.058,0.109,0.375,0.062,0.063,0.683,0.429,0.303, 0.0,0.0,0.146,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.271,0.0,0.479,0.375,0.208,0.0,0.292,
/home/user/dataset/DFEW/image/01515 16 3 0.101,0.091,1.171,0.014,0.326,0.134,0.128,1.601,0.0,0.189,0.705,0.471,0.104,0.12,0.544,0.507,0.156, 0.0,0.071,1.0,0.0,0.071,0.929,0.0,0.071,0.0,0.786,0.143,0.214,0.0,1.0,0.286,0.0,0.0,0.286,
/home/user/dataset/DFEW/image/01516 48 6 0.035,0.022,0.028,0.008,0.0,0.333,0.018,0.0,0.0,0.144,0.02,0.09,0.03,0.012,0.08,0.091,0.077, 0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01517 48 0 0.475,0.142,0.889,0.033,0.185,0.081,0.054,1.548,1.105,0.741,0.112,0.457,0.08,0.092,0.394,0.336,0.169, 0.167,0.312,1.0,0.021,0.0,0.521,0.0,1.0,0.208,1.0,0.125,0.229,0.0,0.292,0.167,0.125,0.0,0.146,
/home/user/dataset/DFEW/image/01519 48 0 0.073,0.044,1.753,0.015,1.557,2.345,0.028,1.064,1.037,2.851,0.186,0.579,0.084,0.09,0.787,0.398,0.206, 0.167,0.0,0.104,0.0,0.958,1.0,0.0,0.0,0.146,0.979,0.396,0.792,0.0,0.0,0.521,0.375,0.0,0.0,
/home/user/dataset/DFEW/image/01520 48 6 0.054,0.03,2.897,0.015,0.007,0.0,0.026,0.284,0.0,0.855,0.221,0.428,0.101,0.059,0.295,0.369,0.06, 0.0,0.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.083,0.667,0.021,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01521 43 0 0.18,0.057,0.02,0.07,1.601,1.698,0.053,1.313,1.626,1.64,0.073,0.43,0.109,0.063,0.254,0.189,0.11, 0.116,0.023,0.0,0.279,0.721,0.721,0.023,0.721,0.721,0.721,0.116,0.209,0.023,0.0,0.163,0.0,0.0,0.047,
/home/user/dataset/DFEW/image/01522 71 3 0.047,0.039,0.883,0.03,0.0,0.004,0.032,0.916,0.0,0.006,0.146,0.251,0.054,0.028,0.159,0.214,0.106, 0.0,0.0,1.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.07,
/home/user/dataset/DFEW/image/01524 95 6 0.268,0.108,0.887,0.06,0.013,0.315,0.127,0.056,0.0,0.024,0.184,0.285,0.105,0.058,0.423,0.644,0.214, 0.295,0.147,0.926,0.0,0.0,0.074,0.126,0.0,0.0,0.211,0.074,0.274,0.116,0.0,0.179,0.274,0.0,0.274,
/home/user/dataset/DFEW/image/01525 39 3 0.196,0.095,0.979,0.036,0.415,0.075,0.072,0.735,0.0,0.015,0.662,0.426,0.105,0.103,0.522,0.409,0.247, 0.026,0.179,0.974,0.0,0.128,0.179,0.0,0.0,0.0,0.0,0.051,0.154,0.154,0.0,0.256,0.103,0.051,0.256,
/home/user/dataset/DFEW/image/01529 153 1 0.098,0.068,1.359,0.026,0.17,2.961,0.051,0.04,0.037,0.009,0.083,0.311,0.049,0.033,0.169,0.202,0.119, 0.0,0.183,0.987,0.0,0.0,1.0,0.033,0.0,0.0,0.0,0.078,0.105,0.0,0.0,0.0,0.379,0.0,0.17,
/home/user/dataset/DFEW/image/01530 17 3 0.082,0.041,1.695,0.065,0.0,0.0,0.063,0.824,0.0,3.292,0.68,0.501,0.117,0.156,0.387,0.608,0.121, 0.0,0.118,1.0,0.529,0.0,0.0,0.118,0.0,0.0,1.0,0.824,0.176,0.118,1.0,0.0,0.0,0.0,0.059,
/home/user/dataset/DFEW/image/01532 72 5 0.106,0.088,2.36,0.038,0.007,0.699,0.047,0.952,0.149,0.013,0.167,0.373,0.094,0.164,0.963,0.639,0.096, 0.014,0.0,0.944,0.931,0.0,0.0,0.0,0.458,0.0,0.069,0.167,0.167,0.125,0.0,0.333,0.25,0.0,0.236,
/home/user/dataset/DFEW/image/01533 48 6 0.178,0.074,0.178,0.049,0.109,0.111,0.076,0.685,0.611,0.309,0.178,0.831,0.176,0.212,0.715,0.839,0.225, 0.125,0.0,0.0,0.479,0.0,0.0,0.0,0.25,0.375,0.167,0.333,0.583,0.167,0.0,0.375,0.146,0.0,0.354,
/home/user/dataset/DFEW/image/01534 83 0 1.169,0.167,0.353,0.097,1.167,1.381,0.2,1.275,0.605,0.606,0.328,0.882,0.102,0.125,0.84,0.737,0.598, 0.458,0.59,0.554,0.108,0.602,0.807,0.253,0.614,0.289,0.145,0.506,0.41,0.253,0.325,0.398,0.349,0.012,0.506,
/home/user/dataset/DFEW/image/01538 88 3 0.343,0.174,1.07,0.059,0.0,0.069,0.201,0.404,0.002,0.004,1.736,0.83,0.819,0.221,1.861,2.761,0.299, 0.011,0.102,1.0,0.83,0.0,0.068,0.148,0.0,0.0,0.0,0.352,0.545,0.42,0.068,0.091,0.102,0.0,0.614,
/home/user/dataset/DFEW/image/01540 48 6 0.096,0.044,0.0,0.024,0.003,0.039,0.019,2.086,0.089,0.0,0.099,0.211,0.07,0.042,0.164,0.21,0.274, 0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.104,0.0,0.0,0.083,0.0,0.0,0.271,
/home/user/dataset/DFEW/image/01541 48 6 0.111,0.047,0.0,0.042,0.069,0.066,0.121,0.033,0.0,0.009,0.556,0.514,0.149,0.055,0.518,0.402,0.132, 0.0,0.062,0.0,1.0,0.0,0.0,0.021,0.0,0.0,0.0,0.062,0.25,0.0,0.938,0.104,0.0,0.0,0.125,
/home/user/dataset/DFEW/image/01542 50 3 0.09,0.038,1.674,0.018,0.413,0.559,0.054,0.002,0.0,0.001,0.07,0.371,0.074,0.031,0.19,0.528,0.071, 0.0,0.0,0.0,1.0,0.06,0.68,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.66,0.12,0.3,0.0,0.14,
/home/user/dataset/DFEW/image/01543 79 5 0.142,0.068,0.959,0.047,0.313,0.701,0.031,1.15,0.076,0.813,0.081,0.342,0.087,0.115,0.314,0.309,0.084, 0.089,0.266,0.848,0.848,0.0,0.0,0.0,0.658,0.0,0.0,0.013,0.0,0.013,0.0,0.076,0.063,0.0,0.076,
/home/user/dataset/DFEW/image/01544 48 6 0.104,0.109,0.841,0.033,0.0,0.0,0.032,0.014,0.0,0.042,0.058,0.302,0.039,0.031,0.091,0.179,0.062, 0.042,0.104,1.0,1.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01545 92 1 0.082,0.032,1.309,0.038,0.493,0.0,0.035,0.642,0.0,1.298,0.072,0.326,0.054,0.04,0.291,0.182,0.055, 0.0,0.0,0.413,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.12,0.0,0.0,0.0,
/home/user/dataset/DFEW/image/01546 37 3 0.377,0.106,1.15,0.032,1.079,0.405,0.032,0.364,0.074,0.0,0.397,0.383,0.238,0.098,0.268,0.861,0.258, 0.216,0.162,0.676,0.189,0.676,0.135,0.0,0.0,0.054,0.0,0.162,0.297,0.135,0.0,0.243,0.189,0.0,0.027,
/home/user/dataset/DFEW/image/01548 61 3 0.113,0.12,0.424,0.031,0.0,0.231,0.032,0.022,0.0,0.003,0.164,0.24,0.091,0.05,0.174,0.19,0.113, 0.0,0.033,0.787,0.869,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.049,0.0,
/home/user/dataset/DFEW/image/01549 53 2 0.163,0.047,3.452,0.026,0.015,0.056,0.093,0.952,0.007,1.221,0.074,0.201,0.15,0.03,0.388,0.301,0.196, 0.0,0.0,1.0,0.377,0.0,0.189,0.0,0.302,0.0,1.0,0.0,0.075,0.17,0.0,0.0,0.0,0.0,0.17,
/home/user/dataset/DFEW/image/01550 119 5 0.151,0.062,0.473,0.036,0.545,0.91,0.042,1.297,0.543,0.904,0.133,0.254,0.084,0.207,0.459,0.456,0.11, 0.218,0.218,0.487,0.092,1.0,1.0,0.034,0.874,0.521,1.0,0.076,0.176,0.05,0.0,0.277,0.16,0.0,0.16,
/home/user/dataset/DFEW/image/01551 62 0 0.482,0.166,0.22,0.05,2.222,2.053,0.062,2.771,1.23,1.281,0.479,0.485,0.194,0.125,0.609,0.473,0.078, 0.29,0.29,0.258,0.323,0.935,0.0,0.0,1.0,0.742,0.274,0.468,0.258,0.065,0.113,0.5,0.484,0.0,0.226,
/home/user/dataset/DFEW/image/01552 52 0 0.044,0.019,2.324,0.044,2.683,4.643,0.019,1.936,2.65,1.757,0.087,0.205,0.061,0.041,0.248,0.328,0.067, 0.173,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.058,0.0,0.0,0.0,0.058,0.154,0.0,0.0,
/home/user/dataset/DFEW/image/01553 48 4 0.08,0.04,0.009,0.023,0.232,1.898,0.036,0.927,0.269,0.598,0.232,0.455,0.201,0.107,0.394,0.845,0.237, 0.396,0.146,0.188,0.0,0.188,0.0,0.042,0.021,0.0,0.688,0.646,0.021,0.146,0.208,0.229,0.292,0.021,0.354,
/home/user/dataset/DFEW/image/01554 48 0 0.139,0.058,0.008,0.049,1.45,1.613,0.089,2.681,1.679,1.676,0.275,0.415,0.104,0.19,0.348,0.426,0.133, 0.021,0.042,0.708,0.042,0.833,1.0,0.0,0.896,0.979,0.979,0.125,0.125,0.188,0.0,0.042,0.167,0.0,0.0,
/home/user/dataset/DFEW/image/01555 106 1 0.263,0.111,1.101,0.05,0.023,0.0,0.078,0.403,0.163,0.162,0.236,0.606,0.322,0.068,1.13,1.222,0.291, 0.142,0.245,1.0,0.0,0.0,0.0,0.406,0.557,0.0,1.0,0.509,0.34,0.132,0.538,0.33,0.34,0.0,0.396,
/home/user/dataset/DFEW/image/01556 48 2 0.354,0.053,1.72,0.026,0.369,0.654,0.066,0.597,0.0,0.301,0.102,0.356,0.037,0.048,0.177,0.34,0.134, 0.521,0.438,0.958,0.396,0.5,0.458,0.0,0.75,0.0,0.708,0.125,0.0,0.646,0.0,0.417,0.0,0.0,0.0,
